
+-------------------+--------------------+-----------------------+-----------------+-----------------------------------------------------------------------------------+
|     LONGITUDE     |      LATITUDE      |      THROUGHPUT       |       IP        |                                       NAME                                        |
| 76.69000244140625 | 30.780000686645508 |   0.38084042652576394 | 122.173.130.232 | ABTS-North-Dynamic-232.130.173.122.airtelbroadband.in                             |
| 79.05139923095703 |   24.1919002532959 |   0.38082464653162096 | 59.177.40.109   |                                                                                   |
|  80.2833023071289 |  13.08329963684082 |    0.3805746392879858 | 117.193.133.73  |                                                                                   |
| 72.93329620361328 | 19.149999618530273 |   0.38012285603611734 | 120.61.3.86     | triband-mum-120.61.3.86.mtnl.net.in                                               |
|  77.2166976928711 |  28.66670036315918 |    0.3800945818102938 | 59.177.106.191  | triband-del-59.177.106.191.bol.net.in                                             |
| 77.19999694824219 | 28.600000381469727 |   0.38004148315508907 | 59.178.171.230  | triband-del-59.178.171.230.bol.net.in                                             |
|  77.4000015258789 | 23.266700744628906 |    0.3799169991861891 | 122.168.210.173 | ABTS-mp-dynamic-173.210.168.122.airtelbroadband.in                                |
|  75.5792007446289 | 31.325599670410156 |    0.3798848650477209 | 117.197.171.30  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3796870164724337 | 59.177.140.153  | triband-del-59.177.140.153.bol.net.in                                             |
|    72.61669921875 | 23.033300399780273 |    0.3796101713235939 | 121.246.206.241 | 121.246.206.241.static-pune.vsnl.net.in                                           |
|  75.8499984741211 | 30.899999618530273 |    0.3794450650149829 | 117.199.96.156  |                                                                                   |
| 76.78079986572266 | 30.378299713134766 |    0.3794037593097477 | 122.173.142.25  | ABTS-North-Dynamic-025.142.173.122.airtelbroadband.in                             |
| 75.81670379638672 |  26.91670036315918 |    0.3793883870186558 | 117.203.0.6     |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |   0.37933909537733446 | 111.125.245.125 | 125.245.125.111-dynamic.nivyah.com                                                |
| 72.82579803466797 | 18.975000381469727 |     0.379219444891699 | 111.125.211.67  | 67.211.125.111-wnetdynamic.nivyah.com                                             |
| 88.36969757080078 | 22.569700241088867 |    0.3792162155020884 | 122.163.95.83   | ABTS-North-Dynamic-083.95.163.122.airtelbroadband.in                              |
| 77.58329772949219 |  12.98330020904541 |    0.3788060213223311 | 117.192.97.82   |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3787970232281241 | 59.182.15.70    | triband-mum-59.182.15.70.mtnl.net.in                                              |
|  77.2166976928711 |  28.66670036315918 |    0.3786340431548545 | 59.178.162.125  | triband-del-59.178.162.125.bol.net.in                                             |
|  77.2166976928711 |  28.66670036315918 |    0.3785623161289557 | 59.177.35.15    | triband-del-59.177.35.15.bol.net.in                                               |
|  80.2833023071289 |  13.08329963684082 |    0.3783811827484965 | 117.254.13.84   |                                                                                   |
| 85.83329772949219 | 20.233299255371094 |    0.3782692446825533 | 113.19.177.152  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |   0.37814655634944794 | 59.177.131.153  | triband-del-59.177.131.153.bol.net.in                                             |
|    72.61669921875 | 23.033300399780273 |    0.3781147871529803 | 123.238.191.215 |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3780162973944718 | 203.192.228.83  | dhcp-192-228-83.in2cable.com                                                      |
| 88.36969757080078 | 22.569700241088867 |    0.3779232048816303 | 117.194.99.140  |                                                                                   |
| 73.80000305175781 | 15.399999618530273 |   0.37764637100707216 | 59.94.12.158    |                                                                                   |
|  75.6500015258789 |  32.28329849243164 |   0.37751230689561177 | 115.184.96.214  |                                                                                   |
|  76.5167007446289 |   9.58329963684082 |    0.3773757417998167 | 117.206.33.159  |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |   0.37736576608576167 | 116.72.147.112  |                                                                                   |
| 75.81670379638672 |  26.91670036315918 |    0.3773596711221564 | 122.161.137.146 | ABTS-North-Dynamic-146.137.161.122.airtelbroadband.in                             |
|  77.2166976928711 |  28.66670036315918 |   0.37725872873967836 | 122.162.184.204 | ABTS-North-Dynamic-204.184.162.122.airtelbroadband.in                             |
| 77.43329620361328 |  28.66670036315918 |   0.37710998649946453 | 117.199.149.139 |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3770599573797421 | 59.182.142.4    |                                                                                   |
| 77.81670379638672 | 12.716699600219727 |    0.3769182757635536 | 59.92.118.7     |                                                                                   |
|  75.5333023071289 | 30.066699981689453 |    0.3769026739997619 | 117.197.162.140 |                                                                                   |
| 77.69999694824219 |   8.73330020904541 |   0.37671402307348106 | 117.254.7.223   |                                                                                   |
| 76.69000244140625 | 30.780000686645508 |   0.37615541574350975 | 125.62.109.54   |                                                                                   |
|    79.11669921875 | 13.199999809265137 |    0.3758785890222496 | 59.92.251.88    |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |   0.37582575464957896 | 125.21.90.210   |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3756436480428255 | 120.60.131.201  | triband-mum-120.60.131.201.mtnl.net.in                                            |
| 88.36969757080078 | 22.569700241088867 |    0.3752655722898657 | 117.194.34.130  |                                                                                   |
| 75.81670379638672 |  26.91670036315918 |    0.3747204384636245 | 122.161.119.204 | ABTS-North-Dynamic-204.119.161.122.airtelbroadband.in                             |
| 75.83329772949219 | 22.716699600219727 |   0.37471344385763855 | 122.168.223.226 | ABTS-mp-dynamic-226.223.168.122.airtelbroadband.in                                |
| 78.47440338134766 |  17.37529945373535 |    0.3745991253080894 | 202.133.59.77   | dilsukhnagar77.excellmedia.net                                                    |
| 75.81670379638672 |  26.91670036315918 |    0.3745173444233099 | 122.161.153.147 |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |   0.37447290721924154 | 124.125.197.7   |                                                                                   |
| 78.68560028076172 | 10.805000305175781 |    0.3743939746190101 | 117.201.36.230  |                                                                                   |
|  75.5333023071289 | 30.066699981689453 |    0.3743055358845235 | 117.197.162.162 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |    0.3740770895876505 | 117.192.10.101  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3739460961100049 | 59.177.140.50   | triband-del-59.177.140.50.bol.net.in                                              |
| 77.58329772949219 |  12.98330020904541 |    0.3739097509348527 | 122.172.113.187 | ABTS-KK-dynamic-187.113.172.122.airtelbroadband.in                                |
| 77.19999694824219 | 28.600000381469727 |   0.37349898490266564 | 59.180.9.151    |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3733886177921506 | 124.125.101.63  |                                                                                   |
|  84.0333023071289 | 21.850000381469727 |     0.373382664381632 | 117.200.224.208 |                                                                                   |
| 78.16670227050781 |  11.23330020904541 |   0.37329561513809983 | 117.254.111.49  |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |     0.373011789835813 | 114.69.241.62   |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.37298492645064035 | 122.167.75.33   | ABTS-KK-Dynamic-033.75.167.122.airtelbroadband.in                                 |
|  80.2833023071289 |  13.08329963684082 |   0.37294693124720424 | 117.193.230.192 |                                                                                   |
|  77.0333023071289 | 28.466699600219727 |   0.37278060867652313 | 122.161.210.131 | ABTS-North-Dynamic-131.210.161.122.airtelbroadband.in                             |
| 77.58329772949219 |  12.98330020904541 |    0.3725133895330373 | 122.172.38.65   | ABTS-KK-dynamic-065.38.172.122.airtelbroadband.in                                 |
| 73.30000305175781 | 28.016700744628906 |       0.3724871935445 | 117.199.124.79  |                                                                                   |
| 88.36969757080078 | 22.569700241088867 |   0.37242662537316984 | 122.163.116.118 | ABTS-North-Dynamic-118.116.163.122.airtelbroadband.in                             |
| 77.58329772949219 |  12.98330020904541 |   0.37236903933517373 | 123.237.220.22  |                                                                                   |
|  70.7833023071289 | 22.299999237060547 |   0.37226528453411445 | 119.160.198.228 |                                                                                   |
|  80.2833023071289 |  13.08329963684082 |    0.3720612417332959 | 122.164.171.248 | ABTS-TN-dynamic-248.171.164.122.airtelbroadband.in                                |
| 76.78079986572266 | 30.378299713134766 |    0.3719443691659139 | 117.200.52.199  |                                                                                   |
|    76.61669921875 | 28.183300018310547 |   0.37165243543171594 | 117.198.129.46  |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |    0.3715473093562825 | 122.162.52.6    | ABTS-North-Dynamic-006.52.162.122.airtelbroadband.in                              |
| 76.95690155029297 |    8.5068998336792 |    0.3714904630812927 | 117.199.6.75    |                                                                                   |
|    73.86669921875 | 18.533300399780273 |    0.3714840075809951 | 117.195.7.73    |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.37144359218102285 | 122.167.28.12   | ABTS-KK-Dynamic-012.28.167.122.airtelbroadband.in                                 |
| 76.91670227050781 | 31.716699600219727 |    0.3713080497120315 | 117.200.69.224  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3712642272887897 | 122.161.176.204 | ABTS-North-Dynamic-204.176.161.122.airtelbroadband.in                             |
| 77.19999694824219 | 28.600000381469727 |   0.37110761610990817 | 59.178.174.50   | triband-del-59.178.174.50.bol.net.in                                              |
|  81.8499984741211 | 25.450000762939453 |     0.370893575157372 | 117.199.144.35  |                                                                                   |
|    79.13330078125 | 12.933300018310547 |    0.3707840030623249 | 117.204.22.123  |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |    0.3707793287667034 | 122.167.15.153  | ABTS-KK-Dynamic-153.15.167.122.airtelbroadband.in                                 |
| 78.47440338134766 |  17.37529945373535 |    0.3705872869514077 | 122.169.213.47  | ABTS-AP-Dynamic-047.213.169.122.airtelbroadband.in                                |
|  77.2166976928711 |  28.66670036315918 |   0.37055769348237744 | 122.161.63.175  | ABTS-North-Dynamic-175.63.161.122.airtelbroadband.in                              |
| 80.91670227050781 | 26.850000381469727 |    0.3704516785960968 | 117.197.59.168  |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |   0.37002170992914496 | 59.178.37.238   |                                                                                   |
|  80.2833023071289 |  13.08329963684082 |     0.369821221616981 | 122.164.53.9    | ABTS-TN-dynamic-009.53.164.122.airtelbroadband.in                                 |
| 77.19999694824219 | 28.600000381469727 |    0.3695808584099523 | 59.178.166.187  | triband-del-59.178.166.187.bol.net.in                                             |
| 78.47440338134766 |  17.37529945373535 |    0.3695146069006662 | 117.195.163.197 |                                                                                   |
| 78.47440338134766 |  17.37529945373535 |   0.36945136320178495 | 122.169.161.108 | ABTS-AP-dynamic-108.161.169.122.airtelbroadband.in                                |
|  77.2166976928711 |  28.66670036315918 |    0.3692671504309804 | 59.177.140.144  | triband-del-59.177.140.144.bol.net.in                                             |
| 75.83329772949219 | 22.716699600219727 |    0.3692107757581975 | 122.168.241.191 | ABTS-mp-dynamic-191.241.168.122.airtelbroadband.in                                |
|  77.0333023071289 | 28.466699600219727 |   0.36916827572454186 | 122.161.81.38   | ABTS-North-Dynamic-038.81.161.122.airtelbroadband.in                              |
| 77.68329620361328 |               27.5 |   0.36889169950941725 | 117.199.193.16  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3688794048291719 | 117.197.119.164 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.36884264038226705 | 117.192.19.183  |                                                                                   |
| 76.79329681396484 |  30.73430061340332 |    0.3687868178759468 | 124.253.115.219 |                                                                                   |
|  75.6500015258789 |  32.28329849243164 |   0.36848822830910055 | 117.199.82.70   |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.36837042356722366 | 117.192.10.156  |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |     0.368313943160002 | 115.96.117.6    |                                                                                   |
|  72.9666976928711 | 19.200000762939453 |    0.3679009260336884 | 59.182.58.157   |                                                                                   |
| 78.16670227050781 | 11.649999618530273 |     0.367895105341037 | 117.201.30.79   |                                                                                   |
| 76.69000244140625 | 30.780000686645508 |   0.36753614415737507 | 122.173.137.8   | ABTS-North-Dynamic-008.137.173.122.airtelbroadband.in                             |
|  77.2166976928711 |  28.66670036315918 |     0.367334380565913 | 122.161.12.175  | ABTS-North-Dynamic-175.12.161.122.airtelbroadband.in                              |
|  75.6500015258789 |  32.28329849243164 |    0.3672980562295127 | 117.199.82.147  |                                                                                   |
| 88.36969757080078 | 22.569700241088867 |   0.36727351950276776 | 122.163.41.134  | ABTS-North-Dynamic-134.41.163.122.airtelbroadband.in                              |
|  77.2166976928711 |  28.66670036315918 |    0.3671851199910049 | 59.180.176.140  | triband-del-59.180.176.140.bol.net.in                                             |
| 72.82579803466797 | 18.975000381469727 |    0.3669991208297792 | 59.183.144.111  |                                                                                   |
| 79.83000183105469 | 11.930000305175781 |    0.3668277321420641 | 117.201.5.31    |                                                                                   |
|  80.2833023071289 |  13.08329963684082 |    0.3667633437818583 | 122.164.229.3   | dsl-tn-dynamic-003.229.164.122.airtelbroadband.in                                 |
| 76.95690155029297 |    8.5068998336792 |    0.3665267231458145 | 117.199.4.229   |                                                                                   |
| 78.47440338134766 |  17.37529945373535 |    0.3664068834464539 | 202.133.58.124  |                                                                                   |
| 73.80000305175781 | 19.983299255371094 |    0.3662872393018288 | 117.199.57.192  |                                                                                   |
| 80.91670227050781 | 26.850000381469727 |   0.36569200703667537 | 123.236.124.112 |                                                                                   |
|    73.86669921875 | 18.533300399780273 |    0.3656509405192686 | 117.195.98.160  |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |    0.3656332086013316 | 122.172.115.80  |                                                                                   |
| 88.36969757080078 | 22.569700241088867 |     0.365498140957109 | 122.163.14.232  | ABTS-North-Dynamic-232.14.163.122.airtelbroadband.in                              |
|  77.0333023071289 | 28.466699600219727 |    0.3654047938780358 | 61.246.36.47    | ABTS-North-Static-047.36.246.61.airtelbroadband.in                                |
|  72.9666976928711 | 19.200000762939453 |   0.36536183199791405 | 122.169.93.174  | ABTS-mum-dynamic-174.93.169.122.airtelbroadband.in                                |
|  80.6500015258789 | 26.783300399780273 |   0.36530052563737014 | 59.178.59.132   | triband-del-59.178.59.132.bol.net.in                                              |
| 77.31670379638672 | 28.433300018310547 |   0.36513685023071035 | 122.162.102.177 | ABTS-North-Dynamic-177.102.162.122.airtelbroadband.in                             |
|  77.2166976928711 |  28.66670036315918 |   0.36500179036434277 | 122.173.245.109 | ABTS-North-Dynamic-109.245.173.122.airtelbroadband.in                             |
| 77.31670379638672 | 28.433300018310547 |    0.3647963055210021 | 59.180.132.54   | triband-del-59.180.132.54.bol.net.in                                              |
| 77.19999694824219 | 28.600000381469727 |    0.3647642573757376 | 59.178.169.243  | triband-del-59.178.169.243.bol.net.in                                             |
| 77.17220306396484 | 31.103300094604492 |   0.36450087724096947 | 117.200.64.213  |                                                                                   |
|  77.5999984741211 | 14.683300018310547 |    0.3641617878453718 | 117.199.241.108 |                                                                                   |
|    70.36669921875 | 20.899999618530273 |   0.36406017665909873 | 117.198.161.139 |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3638864784025303 | 123.237.241.62  |                                                                                   |
| 76.79329681396484 |  30.73430061340332 |   0.36379393017551637 | 125.62.98.24    |                                                                                   |
| 92.71749877929688 |  23.72439956665039 |    0.3637540537289824 | 117.199.65.122  |                                                                                   |
| 77.31670379638672 | 28.433300018310547 |   0.36366228969086795 | 122.162.6.26    | ABTS-North-Dynamic-026.6.162.122.airtelbroadband.in                               |
|    70.36669921875 | 20.899999618530273 |    0.3636306095569571 | 117.198.162.219 |                                                                                   |
|    78.11669921875 |  9.933300018310547 |    0.3635370368584674 | 122.164.83.54   | ABTS-TN-dynamic-054.83.164.122.airtelbroadband.in                                 |
| 73.41670227050781 | 27.600000381469727 |    0.3635178504663945 | 117.199.117.29  |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |    0.3634970620366496 | 59.177.36.13    | triband-del-59.177.36.13.bol.net.in                                               |
| 77.58329772949219 |  12.98330020904541 |    0.3630232655975428 | 117.192.104.46  |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3629506886307779 | 122.169.52.53   | ABTS-mum-Dynamic-053.52.169.122.airtelbroadband.in                                |
| 77.58329772949219 |  12.98330020904541 |    0.3629179644004313 | 123.237.216.91  |                                                                                   |
| 78.47440338134766 |  17.37529945373535 |    0.3626398505636452 | 117.195.233.85  |                                                                                   |
| 77.30000305175781 | 30.549999237060547 |   0.36261796216744835 | 59.161.96.120   | 59.161.96.120.cdma-delhi.vsnl.net.in                                              |
| 77.58329772949219 |  12.98330020904541 |    0.3625886196532077 | 59.93.64.47     |                                                                                   |
|    78.11669921875 |  9.933300018310547 |    0.3624576550901694 | 122.164.204.101 | ABTS-TN-Dynamic-101.204.164.122.airtelbroadband.in                                |
| 76.79329681396484 |  30.73430061340332 |    0.3623318554668214 | 124.253.76.21   |                                                                                   |
| 76.93329620361328 | 30.834400177001953 |    0.3622746989142323 | 122.173.203.35  | ABTS-North-Dynamic-035.203.173.122.airtelbroadband.in                             |
| 77.58329772949219 |  12.98330020904541 |   0.36209981669335317 | 117.242.0.223   |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |   0.36175407362888023 | 59.180.148.118  | triband-del-59.180.148.118.bol.net.in                                             |
| 72.82579803466797 | 18.975000381469727 |   0.36169842600157054 | 59.184.164.57   | triband-mum-59.184.164.57.mtnl.net.in                                             |
|  77.4000015258789 | 28.683300018310547 |   0.36164241991727564 | 115.184.27.27   |                                                                                   |
|  77.4000015258789 | 23.266700744628906 |    0.3614290539379094 | 122.168.77.83   | ABTS-MP-dynamic-083.77.168.122.airtelbroadband.in                                 |
| 72.82579803466797 | 18.975000381469727 |    0.3610403316721924 | 123.238.132.131 |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |    0.3610195820615786 | 117.254.203.61  |                                                                                   |
| 78.47440338134766 |  17.37529945373535 |   0.36099174804248646 | 202.53.12.34    |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |    0.3609242143619388 | 59.182.104.120  | triband-mum-59.182.104.120.mtnl.net.in                                            |
| 80.91670227050781 | 26.850000381469727 |   0.36073302286364894 | 117.197.21.165  |                                                                                   |
| 88.36969757080078 | 22.569700241088867 |    0.3607106906913854 | 117.194.224.29  |                                                                                   |
| 79.58329772949219 |               18.0 |    0.3606615333332236 | 117.204.67.213  |                                                                                   |
|  76.4000015258789 |  15.26669979095459 |   0.36059567237048634 | 59.92.242.235   |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |   0.36058924253512664 | 59.177.6.122    | triband-del-59.177.6.122.bol.net.in                                               |
| 77.58329772949219 |  12.98330020904541 |   0.36033110171202787 | 122.167.99.122  | ABTS-KK-Dynamic-122.99.167.122.airtelbroadband.in                                 |
| 78.47440338134766 |  17.37529945373535 |   0.36022224460360275 | 122.169.188.139 | ABTS-AP-dynamic-139.188.169.122.airtelbroadband.in                                |
| 88.44999694824219 | 27.100000381469727 |    0.3598948243466932 | 117.197.164.214 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.35967424814786325 | 122.172.56.78   |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3594546500777323 | 59.177.47.0     | triband-del-59.177.47.0.bol.net.in                                                |
|  80.2833023071289 |  13.08329963684082 |   0.35919270898213707 | 117.254.15.139  |                                                                                   |
|    73.86669921875 | 18.533300399780273 |   0.35913730769172386 | 117.195.2.81    |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |     0.358555014394977 | 59.178.39.126   | triband-del-59.178.39.126.bol.net.in                                              |
|  77.2166976928711 |  28.66670036315918 |   0.35842329872750905 | 59.178.45.148   | triband-del-59.178.45.148.bol.net.in                                              |
| 88.36969757080078 | 22.569700241088867 |   0.35841063742664836 | 122.163.67.183  | ABTS-North-Dynamic-183.67.163.122.airtelbroadband.in                              |
|  76.9614028930664 | 10.992500305175781 |   0.35818265659571696 | 117.197.196.50  |                                                                                   |
|  77.0167007446289 | 28.983299255371094 |    0.3576472319394114 | 115.184.30.67   |                                                                                   |
| 78.43329620361328 |     19.61669921875 |    0.3576162318110191 | 117.199.226.196 |                                                                                   |
| 75.83329772949219 | 22.716699600219727 |   0.35756822370425845 | 122.168.93.25   |                                                                                   |
| 77.31999969482422 |  28.56999969482422 |    0.3575371882586368 | 122.161.244.58  | ABTS-North-Dynamic-058.244.161.122.airtelbroadband.in                             |
| 77.58329772949219 |  12.98330020904541 |   0.35727625922099393 | 122.167.131.216 | ABTS-KK-Dynamic-216.131.167.122.airtelbroadband.in                                |
| 80.20140075683594 | 13.048100471496582 |   0.35697946277152875 | 122.164.37.234  | ABTS-TN-dynamic-234.37.164.122.airtelbroadband.in                                 |
| 72.82579803466797 | 18.975000381469727 |    0.3569080118741587 | 122.169.31.133  | ABTS-MH-dynamic-133.31.169.122.airtelbroadband.in                                 |
| 77.19999694824219 | 28.600000381469727 |    0.3568169243290368 | 124.125.31.63   |                                                                                   |
|    78.11669921875 |  9.933300018310547 |   0.35654717403013536 | 122.164.203.155 |                                                                                   |
| 81.43329620361328 | 21.216699600219727 |   0.35613823560189073 | 122.168.50.253  | ABTS-MP-dynamic-253.50.168.122.airtelbroadband.in                                 |
| 77.19999694824219 | 28.600000381469727 |    0.3559005036255917 | 110.172.132.121 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |    0.3558600126657509 | 122.167.33.212  | ABTS-KK-Dynamic-212.33.167.122.airtelbroadband.in                                 |
|    72.61669921875 | 23.033300399780273 |    0.3554700915149641 | 122.170.33.35   | ABTS-mum-Dynamic-035.33.170.122.airtelbroadband.in                                |
| 78.47440338134766 |  17.37529945373535 |    0.3553772894664061 | 59.94.131.44    |                                                                                   |
|  80.2833023071289 |  13.08329963684082 |   0.35536416555323297 | 59.92.101.41    |                                                                                   |
|  76.9000015258789 |     28.36669921875 |    0.3550909129895427 | 117.198.131.146 |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |   0.35503277071440004 | 220.224.245.99  |                                                                                   |
|  75.8499984741211 | 30.899999618530273 |   0.35494868826147385 | 117.199.105.27  |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |   0.35490919263921034 | 59.178.131.231  | triband-del-59.178.131.231.bol.net.in                                             |
| 76.69000244140625 | 30.780000686645508 |   0.35487330230247827 | 122.173.136.100 | ABTS-North-Dynamic-100.136.173.122.airtelbroadband.in                             |
| 77.58329772949219 |  12.98330020904541 |    0.3545566225697233 | 122.167.23.24   | ABTS-KK-Dynamic-024.23.167.122.airtelbroadband.in                                 |
| 79.33329772949219 |               11.5 |    0.3545110501824533 | 59.93.160.242   |                                                                                   |
| 78.16670227050781 |  11.23330020904541 |   0.35450925237669484 | 59.93.9.229     |                                                                                   |
| 77.30000305175781 | 30.549999237060547 |    0.3543791414165969 | 59.161.112.128  | 59.161.112.128.cdma-delhi.vsnl.net.in                                             |
| 78.47440338134766 |  17.37529945373535 |   0.35426029988687324 | 122.169.222.104 | ABTS-AP-Dynamic-104.222.169.122.airtelbroadband.in                                |
|  80.6500015258789 | 26.783300399780273 |   0.35388744212486656 | 59.178.58.213   | triband-del-59.178.58.213.bol.net.in                                              |
| 73.80000305175781 | 19.983299255371094 |   0.35388195086103785 | 117.199.53.228  |                                                                                   |
| 72.82579803466797 | 18.975000381469727 |     0.353596296315377 | 59.183.34.37    | triband-mum-59.183.34.37.mtnl.net.in                                              |
| 72.83329772949219 | 19.049999237060547 |   0.35359396002274407 | 123.201.201.112 | 112-201-201-123.static.youtele.com                                                |
| 77.58329772949219 |  12.98330020904541 |    0.3534866666816567 | 122.167.35.134  | ABTS-KK-Dynamic-134.35.167.122.airtelbroadband.in                                 |
| 77.19999694824219 | 28.600000381469727 |     0.353266966176545 | 120.56.222.3    |                                                                                   |
|  77.4000015258789 | 23.266700744628906 |    0.3531910205937824 | 122.168.6.120   | ABTS-mp-dynamic-120.6.168.122.airtelbroadband.in                                  |
| 72.93329620361328 | 22.566699981689453 |     0.353094927143833 | 117.96.60.66    |                                                                                   |
| 88.36969757080078 | 22.569700241088867 |    0.3530534228351125 | 59.162.169.139  |                                                                                   |
|    70.36669921875 | 20.899999618530273 |    0.3526507877616768 | 117.198.161.230 |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3526253323087492 | 59.180.154.20   | triband-del-59.180.154.20.bol.net.in                                              |
| 78.47440338134766 |  17.37529945373535 |   0.35254109566820413 | 124.123.14.242  | beamcablesystem.in                                                                |
| 77.58329772949219 |  12.98330020904541 |   0.35232148951802494 | 117.192.136.52  |                                                                                   |
|  77.4000015258789 | 23.266700744628906 |    0.3520320145208143 | 122.168.4.237   | ABTS-MP-Dynamic-237.4.168.122.airtelbroadband.in                                  |
| 72.68329620361328 | 23.216699600219727 |   0.35199403713620453 | 59.95.129.29    |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |     0.351874473973706 | 218.248.67.214  |                                                                                   |
| 77.19999694824219 | 28.600000381469727 |    0.3518622365513056 | 59.177.69.98    | triband-del-59.177.69.98.bol.net.in                                               |
| 77.19999694824219 | 28.600000381469727 |   0.35177086924439427 | 122.162.30.213  | ABTS-North-Dynamic-213.30.162.122.airtelbroadband.in                              |
|  77.2166976928711 |  28.66670036315918 |   0.35162420765951335 | 122.162.73.225  | ABTS-North-Dynamic-225.73.162.122.airtelbroadband.in                              |
| 78.47440338134766 |  17.37529945373535 |   0.35125948199623674 | 117.195.133.181 |                                                                                   |
|  77.2166976928711 |  28.66670036315918 |    0.3511479391531601 | 122.162.228.139 | ABTS-North-Dynamic-139.228.162.122.airtelbroadband.in                             |
| 76.95690155029297 |    8.5068998336792 |   0.35109635082092583 | 123.236.66.205  |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.35097621829313763 | 117.242.0.241   |                                                                                   |
| 76.79329681396484 |  30.73430061340332 |    0.3506512439958843 | 124.253.66.73   |                                                                                   |
| 75.83329772949219 | 22.716699600219727 |    0.3503152033155673 | 122.168.17.92   |                                                                                   |
| 73.41670227050781 | 27.600000381469727 |   0.35009008846352896 | 59.92.137.76    |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.34997213666537474 | 122.172.28.187  | ABTS-KK-dynamic-187.28.172.122.airtelbroadband.in                                 |
| 76.94719696044922 |  30.72879981994629 |   0.34984040801599137 | 117.197.145.56  |                                                                                   |
| 80.91670227050781 | 26.850000381469727 |    0.3495396155580287 | 122.163.220.60  | ABTS-North-Dynamic-060.220.163.122.airtelbroadband.in                             |
| 77.19999694824219 | 28.600000381469727 |    0.3495365741603493 | 122.161.57.128  | ABTS-North-Dynamic-128.57.161.122.airtelbroadband.in                              |
| 85.83329772949219 | 20.233299255371094 |   0.34922494793628417 | 117.197.241.158 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |    0.3492234779869435 | 122.172.42.44   | ABTS-KK-dynamic-044.42.172.122.airtelbroadband.in                                 |
| 76.79329681396484 |  30.73430061340332 |   0.34904549962893744 | 117.197.115.239 |                                                                                   |
|  77.0333023071289 | 28.466699600219727 |   0.34899698476476243 | 122.161.59.90   | ABTS-North-Dynamic-090.59.161.122.airtelbroadband.in                              |
|  75.8499984741211 | 30.899999618530273 |    0.3489264515839386 | 122.173.134.42  | ABTS-North-Dynamic-042.134.173.122.airtelbroadband.in                             |
| 72.82579803466797 | 18.975000381469727 |   0.34848414207217066 | 114.143.62.119  |                                                                                   |
|  77.4000015258789 | 23.266700744628906 |   0.34838786848755904 | 122.168.46.32   | ABTS-MP-dynamic-032.46.168.122.airtelbroadband.in                                 |
| 78.47440338134766 |  17.37529945373535 |    0.3482028326293507 | 122.169.141.207 | ABTS-AP-dynamic-207.141.169.122.airtelbroadband.in                                |
|    80.61669921875 | 16.516700744628906 |   0.34799478958343333 | 117.197.212.215 |                                                                                   |
| 76.79329681396484 |  30.73430061340332 |    0.3479093680084988 | 124.253.136.199 |                                                                                   |
| 77.58329772949219 |  12.98330020904541 |   0.34772988882235883 | 117.192.165.12  |                                                                                   |
